GCIS_KEY,PERIOD_ID,TARGET_F,MBNCZZ_CUST_INIT_TRAN_COUNT,MBNCZZ_CUR_OTH_DEP_AMT,CINCZZ_EXPLICIT_INCOME,MBNCZZ_CUR_SAL_CREDIT_AMT,MBNCZZ_ABS_SPOT_AMT,CPNCZZ_MFI_TRAN_COUNT,CUNCZZ_AGE_YEARS,CPNCZZ_REL_AGE_IN_MTH,MBNCZZ_DEP_SPOT_BAL_AMT,CFNCZZ_ACC_TO_FUNDS,CPBCZZ_ACCT_CLOSE_IND,MBNHMI_AVG_OTH_DEP_AMT,MBBHMI_EVERYDAY_BANKER_IND,TRNHDL_AVG_DEPOSIT_AMT,MBOHDL_QUALITY_DEP_IND,CONHDL_SECURITY_AMT,CFNHDL_CURRENT_LVR,MBNHIC_AVG_CUST_INIT_TRAN_C,CMNHDL_FULL_FI_AMT,TRNHSL_TOT_WITHDRAWAL_CNT
29977051,201807,0,10,3215.06,0,0,48216.76,10,64,180,48216.76,48216.76,0,4691.73,1,1260.12,0,0,0,11.4,13.32,-0.11
78165718,201805,0,47,5,4023.91,12071.73,50833.21,47,58,296,49888.18,54888.18,0,21.33,1,0,0,0,0,38.75,-17.21,0
92738935,201805,0,21,24100,3505.97,13049.36,5551.91,21,59,406,5551.91,5551.91,0,16.44,1,2077.56,0,0,0,15.06,-2.56,1.23
92351817,201806,0,165,49777.15,0,17862,279103.5,165,47,364,1179.47,325679.47,0,10565.4,1,1350.99,0,0,-0.09,155.21,-12.85,4.8
55547170,201805,1,36,300,0,1200,7.5,36,5,19,7.5,7.5,0,446.14,1,46.22,1,0,0,147.16,-1.26,-10.14
55128377,201807,1,147,20400,0,0,121.58,147,0,36,121.58,121.58,0,5959.33,0,-2424,0,0,0,87.08,33.17,23.11
51466654,201804,1,197,5500,7677,23280,7519.1,197,26,178,5605.14,18105.14,0,388.02,1,41.75,0,0,0,178.41,-0.67,3.14
91819303,201805,0,57,0,2551.56,8930.46,12267.96,57,58,450,9055.85,13919.76,0,710.71,1,-726.39,0,0,0,52.14,-5.25,-5.6
54528758,201807,0,9,13366,0,0,842965.1,11,51,58,5301.26,789301.26,0,2244,0,507.2,0,0,0.02,6.2,286.44,-0.2
30411986,201804,0,20,9843.38,0,0,10665.04,20,0,277,10665.04,10665.04,0,2863.33,1,-251.8,0,0,0,17.45,-2.01,0.29
54398917,201803,0,157,4522.93,554.32,1464.96,453.48,157,23,59,453.48,453.48,0,3617.86,1,-307.78,0,0,0,154.13,-4.82,10.4
55463977,201807,1,12,1422.7,0,0,7.02,12,23,24,7.02,7.02,0,1381.09,1,-268.1,0,0,0,11.4,5.44,-1.06
32824602,201805,1,50,100000,0,0,90644.76,50,64,253,90644.76,90644.76,0,0,0,30089.19,1,0,0,31.8,31.94,8.71
53262873,201807,1,20,100117.11,0,0,92259.99,20,40,52,92259.99,92259.99,1,0,0,50986.52,0,0,0,21.06,-0.19,6.51
92690813,201804,1,108,4600,180.6,0,79725.29,108,59,381,55098.79,105098.79,0,0,0,-24.2,0,0,0,96.11,-22.53,-1.06
50540050,201806,0,100,2154.77,9746.3,29162.96,572495.41,100,43,216,12.36,1072012.36,0,1696.07,1,652.79,0,0,-0.03,103.98,19.35,-0.89
78119473,201807,1,68,100,0,2359.13,89.37,68,30,60,89.37,89.37,0,66.67,1,0,0,0,0,58.98,-11.72,0
95258340,201807,0,6,0,1815.2,6353.2,49052.12,6,71,333,49052.12,192052.12,0,0,1,13.2,0,0,-0.01,5.92,-0.73,-0.29
52266119,201806,0,36,2506.36,0,19004.28,256585.88,35,56,149,4317.16,431317.16,0,2184.13,1,-347.08,0,0,0,30.11,-1.83,0.11
54162125,201804,0,32,2025.96,0,0,5501.94,33,51,69,5501.94,5501.94,0,835.45,1,28.24,0,0,0,25.46,-0.57,-0.34
53316574,201804,0,15,0,0,0,6385.34,15,47,105,4138.29,7638.29,0,1491.47,1,225,0,0,0,16.49,14.13,1.43
55101541,201805,1,7,130611.54,0,0,417390.97,7,44,35,117223.82,417223.82,0,2093.59,1,43293.4,0,0,0,7.68,0,0.29
55031559,201805,0,25,0,0,0,9541.46,24,51,37,7629.04,13629.04,0,866.67,1,-186.41,0,0,0,26.83,-2.3,-0.26
55576719,201806,1,13,965,0,0,238.35,14,0,19,238.35,238.35,0,3641.55,1,-438.44,0,0,0,38.7,3.86,-4.26
9660136,201806,1,6,1500,0,0,20576.48,6,55,390,20576.48,20576.48,0,22.33,0,-279.12,0,0,0,6.55,5,0.23
78983275,201807,0,169,8289.36,4758.15,16571.48,480869.29,169,47,11,3870.75,496509.75,0,3290,1,211.62,-1,485000,0.86,150.6,-22.7,-1.5
54037449,201805,0,47,0,7395.17,22185.51,422313.05,47,49,75,7939.64,508739.64,0,0,1,1451.33,0,0,-0.04,46.57,-25.49,5.69
51085942,201806,0,215,276.15,9519.28,30209.12,137613.79,215,44,194,906.99,825906.99,0,37.05,1,-15566.86,0,0,0,197.88,27.69,8.26
51040979,201806,1,70,1091.95,3446.78,11147.99,3814.27,70,29,79,348.42,3848.42,0,243.2,1,-103.35,0,0,0,68.11,9.3,-1.57
53161884,201806,1,46,1796.25,0,0,5242.85,46,19,113,5242.85,5242.85,0,0,0,266.5,1,0,0,36.41,1.33,2.94
51754418,201806,1,15,74.1,4318.97,12859.99,71366.73,15,46,170,24254.29,331684.29,0,0,1,7.75,0,0,-0.04,15.05,2.32,-0.29
51138613,201806,0,24,401.13,0,0,174166.69,24,41,152,174104.1,174104.1,0,1793.48,1,1506.03,0,0,0,26.76,0,0
54885936,201804,0,7,0,0,0,668838.15,7,37,42,28769.81,668769.81,0,5000,1,-1793.52,0,0,0,11.64,0.18,0.89
53185954,201804,0,148,0,6357.1,18813.26,1157,148,34,110,1157,1157,0,80.83,1,143.03,0,0,0,149.29,0.72,1.86
92292707,201804,1,7,1200,0,0,3233.77,7,43,134,3233.77,3233.77,0,450,0,1200,1,0,0,9.49,2.52,-2.31
54731818,201804,1,8,2000,0,0,5422.96,8,35,48,5422.96,5422.96,0,1666.67,0,570,0,0,0,9.89,0,0.89
50571866,201803,0,61,1316.64,224.2,0,2682.15,61,37,212,1671.15,3671.15,0,1273.02,1,-62.58,0,0,0,44.66,-18.57,-3.86
55759940,201803,1,81,3390.48,0,0,323.77,81,22,9,323.77,323.77,0,2902.59,1,105.6,0,0,0,57.89,5.94,1.43
54282559,201804,0,131,0,3060,9945,4815.39,131,29,65,132.64,50132.64,0,0,1,35.49,0,0,0,124.51,23.13,0.6
55609097,201807,1,38,190083.37,0,0,2673.02,38,0,18,2131.81,161619.81,0,216397.02,1,35653.75,0,-2115000,-0.75,36.6,-221.26,0.34
90903072,201805,0,9,0,2722.8,6327.74,102941.73,9,77,287,102941.73,102941.73,0,0,1,13.2,0,0,0,7.4,-0.21,0.34
52423528,201807,1,21,206020.78,0,0,502906.35,21,42,144,0,895000,0,6569.87,1,12317.36,0,0,0.09,33.1,68.37,-1.03
51509671,201805,1,52,0,943.4,6270.1,1.57,53,38,177,1.57,1.57,0,25.13,1,12.8,0,0,0,106.3,8.99,6.4
55782153,201807,1,14,2345,0,0,401.55,14,33,12,401.55,401.55,0,1888.33,1,-547.67,0,0,0,27.98,-0.42,-0.63
55248083,201803,1,6,0,0,0,3440.38,6,68,28,3440.38,3440.38,0,1666.67,1,-5000,0,0,0,6.06,0,0.11
54421000,201803,1,75,22799.64,0,0,1603.54,74,30,58,1603.54,1603.54,1,499.6,1,-92.32,0,0,0,152.11,22.75,11.11
51517434,201805,0,56,1251.2,1109.2,0,194.24,56,23,177,194.24,194.24,0,984.8,1,-193.17,0,0,0,70.95,-4.16,-5.03
54622907,201807,0,190,2157.47,0,23910.06,314990.77,191,39,55,9966.1,346966.1,0,424.23,1,116.36,0,140000,-0.21,187.56,-6.95,0.66
91658121,201804,1,10,0,1815.2,5393.74,8658.14,9,95,393,8658.14,8658.14,0,20,1,13.2,0,0,0,9.57,-2.85,-1.69
55944297,201805,0,134,21845.62,3977,3977,1532311.77,134,37,4,109833.58,1549833.58,0,0,0,2037.54,-1,2025000,0.7,42.93,-186.63,24.3
54099594,201803,1,73,3399,1236.96,3285.7,576654.99,73,47,70,2724.15,622647.15,0,2480,1,-18.57,0,230000,-0.19,57.88,0.45,0.86
19099565,201805,0,7,2177.82,0,0,1964.05,7,55,355,1955.17,5955.17,0,2097.63,1,-1274.06,0,0,0,5.92,0.22,-0.46
76923960,201807,0,15,0,1465.17,8095.99,1927.25,18,71,149,45,2045,0,68.11,0,0,0,0,0,7.14,5.63,0
53593046,201803,1,11,3200,0,0,587.34,11,28,92,587.34,587.34,0,3466.67,1,0,0,0,0,6.67,86.18,-2.6
41054704,201804,0,46,0,2736.4,8134.24,27265.82,46,72,473,24433.45,44433.45,0,35.53,1,121.71,0,0,0,46.06,-2.01,-3.31
53792299,201804,0,135,240,3774.04,10675.22,17155.08,135,32,84,17150.13,17150.13,0,815.43,1,5.24,0,0,0,140.73,-1.61,-7.06
50484369,201805,1,7,1800,0,0,362101.87,7,48,29,3941.3,378941.3,0,1633.33,0,-25.67,0,0,0,5.44,1.3,0.31
51726143,201803,1,17,4200,0,0,10327.41,17,65,168,8078.61,18078.61,0,363,0,-289.8,1,0,0,5.44,3.18,0.91
52608223,201803,0,1,1000,0,0,1055.15,1,0,132,1055.15,1055.15,0,2668.64,1,104.27,0,0,0,13.7,-0.03,-4.49
53088888,201804,0,204,1122.2,0,8763.89,22873.88,204,36,114,153.88,33653.88,0,1072.95,1,222.05,0,0,0,153.73,-0.9,14.63
55246329,201805,1,26,1390,0,0,27157.05,26,32,30,9.83,34632.83,0,100,0,48.75,1,0,0,15.35,4.86,1.77
51110898,201807,1,9,0,800,1500,1688.95,9,60,195,0,15000,0,0,1,84.83,0,0,0,10.07,0,-0.06
51863292,201803,0,60,7186.51,7150.68,20881.12,335667.15,60,47,155,3704.23,375704.23,0,2833.65,1,-2586.74,0,0,-0.01,75.16,3.9,1.94
52532630,201806,0,39,11073.04,2942.63,11241.36,774.18,39,37,138,774.18,774.18,0,1188.4,1,-368.18,0,0,0,41.49,-3.07,0.26
50756574,201803,0,116,5305.61,5396.33,12788.27,25023.05,116,55,204,24752.94,32740.25,1,0,1,-659.12,0,0,0,122.59,-15.48,-5.8
51662361,201804,1,25,3547.9,8.32,0,157629.92,25,69,172,157629.92,157629.92,0,4050.42,1,1133.58,0,0,0,16.46,21.37,2.66
54147155,201806,1,14,2250,0,0,3140.81,14,66,72,3140.81,3140.81,0,1111.6,1,-85.71,0,0,0,24.43,-6.52,-3.43
50076102,201803,0,80,4173.75,0,0,521596.18,82,52,235,7251.86,1032251.86,0,4377.37,1,-189.97,0,0,-0.01,81.84,3.64,-2.54
54347536,201805,1,124,37.05,5327.13,13830.14,140340.69,124,32,63,2756.71,163756.71,0,105.03,1,-107.49,0,145000,-0.53,122.72,-20.76,7.8
54216623,201806,1,9,0,23,80.5,4570.5,9,26,69,4570.5,14570.5,0,247.62,0,610,0,0,0,9.6,17.75,0.46
91939510,201807,0,8,0,1453.76,4759.52,11128.59,8,90,328,11128.59,11128.59,0,0,1,4.55,0,0,0,8.19,0,0.2
7783693,201806,0,41,0,28365.92,66492.1,40943.82,41,60,284,40943.82,40943.82,0,446.53,1,2273.67,0,0,0,40.71,10.19,-0.2
55578376,201803,0,11,99.25,3975.32,13178.08,322188.63,11,48,16,3847.89,331847.89,0,0,1,-72.67,0,0,0,12.58,0.81,-1.37
53066757,201805,1,7,669.56,669.56,0,64.44,7,27,79,60.51,60.51,0,528.98,1,112.5,0,0,0,5.66,-11.35,0.09
54692664,201804,1,5,900,0,0,632909.79,5,33,49,2173.28,677173.28,0,1500,1,327.87,0,0,0,6.73,0.56,-0.2
93149149,201803,0,59,22474.78,0,0,50657.22,57,0,303,50657.22,50657.22,0,25457.61,1,-1148.24,0,0,0,51.94,2.14,1.83
55508828,201803,1,15,89015.75,0,0,532553.31,16,39,19,7019.8,533419.8,1,451.71,0,34850.02,0,328000,0,7.87,298.44,1
91253198,201803,1,7,381.3,2266.26,4389.76,1563.07,7,72,492,1563.07,1563.07,0,249.4,1,-717.64,0,0,0,5.73,0,-0.23
54787271,201803,1,7,0,878.64,2240.99,167067.83,7,43,44,167067.83,167067.83,0,0,0,-771.29,0,0,0,4.29,0,0.06
55737628,201804,1,11,150,1103.48,3817.09,3.51,11,34,11,3.51,3.51,0,0,1,-353.9,0,0,0,12.68,0.08,0.49
92040929,201803,0,51,13955.56,119.56,0,6068.17,51,48,415,6068.17,6068.17,0,10926.19,1,163.89,0,0,0,54.85,-21.55,-2.46
53353221,201806,1,14,8000,0,0,10309.7,14,44,4,10309.7,10309.7,0,50,0,8000,-1,0,0,9.6,18.95,4.4
56034879,201807,1,18,80500,0,0,185902.28,18,27,3,185902.28,185902.28,0,0,0,19740,-1,0,0,60.22,12.07,5.9
53443891,201803,0,222,801.56,7151.92,23201.61,390089.73,222,41,97,8621.35,451621.35,0,601.31,1,-243.44,0,0,-0.01,203.13,-2.02,-5.29
50213776,201805,1,53,9233.23,0,0,29353.15,53,35,229,920.02,33900.02,0,6190.03,1,399.57,0,0,0,105.45,-1.67,-4.03
40131499,201803,1,80,9703.13,0,0,52926.9,80,54,462,52926.9,1760009.9,0,0,0,7668.74,1,0,0,75.9,0.26,1
91390059,201805,0,39,10577.93,0,29686.96,30492,39,59,382,22007.88,305607.88,0,2769.09,1,644.39,0,0,-0.02,35.24,-0.8,-2.6
52777462,201806,0,105,0,5411.04,17656.85,898.62,105,40,128,898.62,898.62,0,9.65,1,948.87,0,0,0,129.27,5.27,-8.29
51482309,201804,0,9,420,517,4837,8.16,9,40,143,8.16,8.16,0,66.67,0,-14.33,0,0,0,10.97,-0.5,1.51
50386578,201805,0,34,370.9,7974.25,21261.05,10176.52,34,56,222,6633.26,14133.26,0,24.7,1,47.24,0,0,0,27.69,-5.31,2.49
54257733,201806,1,26,596.4,596.4,0,9.31,26,20,68,9.31,9.31,0,591.42,1,5.5,0,0,0,27.62,-6.48,1.37
55003833,201803,0,18,1104,0,0,10015.3,18,24,71,115.19,36116.48,0,317.57,0,1687.28,0,0,-0.97,32.9,-7.77,-5.43
54003948,201804,1,14,6000,0,0,15430.76,14,36,75,15430.76,15430.76,0,0,0,200,1,0,0,5.69,-2.25,0.17
53587399,201804,0,64,0,2133.3,2926.76,820.5,64,28,32,820.5,820.5,0,0,0,343.35,0,0,0,7.55,-21.61,6.51
52873886,201805,1,68,1000,1864.28,9321.4,272.36,68,23,124,272.36,272.36,0,48.31,1,-291.18,0,0,0,63.97,-31.65,-1.97
50310907,201805,0,6,883.45,0,0,2404.38,6,37,225,2404.38,2404.38,0,2574.4,1,-1797.8,0,0,0,7.81,-0.54,-0.51
55960684,201804,1,22,20850,0,0,50055.45,22,30,2,50055.45,50055.45,0,0,0,4556.35,-1,0,0,12.83,-2.12,3
41042916,201806,0,15,500,5485.6,9516.4,24596.34,15,72,450,24596.34,24596.34,0,500,1,53.1,0,0,0,11.87,0,0.14
55593862,201807,1,30,0,4853.04,14559.12,537.92,30,0,20,537.92,537.92,0,42.6,1,1264.3,0,0,0,48.65,-31.15,-2.2
52949774,201807,1,122,10037.6,0,1506,5143.12,122,31,123,5143.12,5143.12,0,12.35,0,1194.25,1,0,0,117.11,-2.63,0.31
51305103,201803,1,41,750,0,0,210.04,41,30,183,210.04,210.04,0,600,1,16,0,0,0,35.32,3.03,-3.49
50279055,201804,1,41,867.74,0,0,949.5,41,41,225,832.45,1832.45,0,675.84,1,62.14,0,0,0,27.86,-4.24,1.23
54450793,201804,1,7,93000,0,0,4008736.93,7,0,58,733944.1,4333944.1,0,44666.67,0,3800,0,0,0,4.71,0,-0.4
54803686,201805,0,19,11016.5,0,0,727.08,19,0,48,727.08,727.08,0,8186.83,1,-122.38,0,0,0,13.24,0.37,0.6
90598689,201806,0,34,254.2,2774.17,8552.14,4212.54,34,55,291,4212.54,4212.54,0,270.17,1,88.08,0,0,0,29.41,0.21,1.37
51746833,201803,1,63,2100,3202.25,9590.5,62949.98,61,25,167,62215.62,65215.62,0,398.33,1,679.25,0,0,0,67.89,1.51,1.91
51674952,201806,0,9,0,0,0,7.98,9,32,173,0,0,0,902.17,1,-16682.89,0,0,0,12.34,-14.86,1.14
56112379,201807,1,14,38466.13,0,0,38466.53,14,54,0,38466.53,38466.53,0,38466.13,1,5870.77,-1,0,0,?,0,?
55162474,201807,0,37,980,5842.7,0,2244.94,37,44,35,2244.94,2244.94,0,350,0,34.74,0,0,0,23.54,-1.5,-2.97
55828671,201803,1,54,755.9,0,0,63.68,54,23,6,0,2000,0,308.5,0,68.99,1,0,0,50.83,-0.84,4.54
51406096,201807,1,38,2568.98,0,1624.99,162.27,38,41,71,162.27,162.27,0,0,1,892.8,0,0,0,11.19,-9.61,5.14
93731604,201804,1,8,1312.2,1212.2,0,106.16,8,0,265,106.16,106.16,0,1122.72,0,-131.68,0,0,0,9.55,0,-0.06
52977881,201805,0,32,0,0,0,497917.28,32,52,120,17264.84,647164.84,0,1381.92,1,-390.97,0,0,-0.01,39.59,-10.49,3.37
55169579,201804,1,26,3200,0,0,292.17,27,0,31,292.17,292.17,0,0,0,-6062.61,0,0,0,51.73,-10.51,-7.09
26245516,201804,0,106,44853.45,270,0,138083.93,106,48,310,138083.93,138083.93,0,36715.95,1,-1798.07,0,0,0,74.36,1.72,-0.49
51769339,201805,0,181,1343.08,13914.62,39144.54,218417.39,182,51,168,8539.13,340539.13,0,1681.07,1,367.06,0,0,-0.02,183.84,5.19,-6.77
55603940,201807,1,12,1500,0,0,30431.17,12,75,19,30431.17,30431.17,0,0,0,1500,1,0,0,10.05,-2.57,-0.91
91182877,201806,0,31,906.46,0,0,7722.57,31,66,359,2509.65,22509.65,0,927.06,1,23.76,0,0,0,25.33,-1.69,-0.66
53956360,201803,0,86,6950,0,0,1121.56,86,43,76,1121.56,1121.56,0,6593.33,1,-174.15,0,0,0,81.85,0.91,-0.86
50404711,201806,1,28,47648.57,0,0,2700663.31,28,63,115,47797.27,3472797.27,0,0,0,160284.49,1,-822000,0.02,15.68,628.6,2.77
52551642,201805,1,21,80,198.36,1838.83,0.74,23,18,136,0.74,0.74,0,58.28,1,24.07,0,0,0,27.46,-1.7,-3.46
52962376,201805,1,17,131000,0,0,1119621.56,17,70,76,1119621.56,1119621.56,0,0,0,109833.33,1,0,0,9.83,70,0.89
50205611,201804,0,119,2961.5,5291,15873,34436.59,119,33,228,107.64,53107.64,0,3895.5,1,-136.1,0,0,-0.25,118.29,-4.89,1.6
51976174,201806,0,3,0,0,715.19,1265.35,3,30,160,1265.35,1265.35,0,0,1,-220.63,0,0,0,20.17,-3.43,0.34
95437939,201803,0,134,3485.98,3025.31,7556.4,17044.51,135,20,148,17044.51,17044.51,0,2742.33,1,132.96,0,0,0,143.97,-0.62,0.46
77002264,201806,1,31,200550.46,0,0,223866.23,31,76,29,222577.8,1237577.8,0,131.7,0,41585.66,0,0,0,17.89,1.81,-4.46
41737737,201805,1,3,3000,0,0,43321.23,3,53,23,43321.23,43321.23,0,2633.33,1,100,0,0,0,8.22,-7.33,-0.46
78267176,201803,1,70,950,0,0,20813.84,70,44,184,127.64,33426.64,0,440,0,0,1,0,0,92.09,-1.53,0
92659497,201805,1,62,729,0,1555,7.44,62,50,141,7.44,7.44,0,13.33,1,36.33,0,0,0,47.86,-1.41,6.23
54649911,201804,0,24,1085.34,2304.46,2808.46,1.31,24,19,51,1.31,1.31,0,0,1,-31.73,0,0,0,24.39,-3.33,2.46
77820348,201807,0,117,3330.25,0,0,7600.06,117,54,106,7600.06,7600.06,0,3135.28,1,0,0,0,0,121.05,18.47,0
40863331,201805,0,66,31033.04,0,0,24259.93,66,68,419,0,128000,0,10994.3,1,-2714.22,0,0,0.01,61.9,4.08,-2.2
93745698,201804,0,70,0,9600,29593.01,7986.24,70,34,264,7974.1,22974.1,0,2787.72,1,2902.8,0,0,0,116.54,34.83,0.89
24598561,201805,1,5,546.67,546.67,0,27.24,5,62,201,27.24,27.24,0,372.69,0,34.98,1,0,0,5.83,3.85,-0.23
53160443,201806,0,50,1781.4,0,9623.5,213280,48,34,113,22.4,250022.4,0,1736.8,1,191.85,0,0,0,39.65,3.16,5.2
51126173,201803,1,22,1200,0,0,185861.41,22,36,190,0,190000,0,1300,1,0,0,0,0,21.67,-199.99,0.34
52143420,201803,0,74,0,3547.09,10779.86,5283.53,74,42,151,397.75,397.75,0,0,1,58.27,0,0,0,54.95,-14.28,-3.97
90218318,201806,1,10,1500,0,0,323.62,10,70,412,323.62,323.62,0,166.67,0,744.5,1,0,0,5.25,20.19,0.51
52410716,201806,0,90,18.85,4425.24,13275.72,189489.04,92,61,57,1171.06,276171.06,0,18.1,1,896.24,0,0,0.02,82.81,-2.9,-1.37
55926588,201804,1,11,1790.58,0,0,87185.09,11,33,4,87185.09,87185.09,0,0,0,438.76,-1,0,0,11,0,0.2
90984937,201807,0,14,0,1815.2,6353.2,257.24,14,69,304,257.24,257.24,0,36.88,1,100.71,0,0,0,17.75,0,0.14
51561572,201804,0,117,7199.44,1775.05,3519.95,71832.51,118,47,174,71832.51,71832.51,0,2126.66,1,113.06,0,0,0,100.19,20.48,4.97
54139276,201807,0,242,61582.32,0,0,33554.37,242,0,73,22338.34,42338.34,0,52281.8,1,-5.76,0,0,0,230.91,10.86,10.94
55118587,201804,0,50,700.67,0,0,1.48,50,19,33,1.48,1.48,0,77.1,0,337.34,1,0,0,71.33,-48.87,14.89
91827404,201805,0,51,13174.97,0,442,20907,51,62,456,20907,20907,0,11858.37,1,40.41,0,0,0,45.67,-3,1.09
50038233,201806,1,15,12049.94,0,0,26213.6,15,0,240,26213.6,26213.6,0,229.33,0,0,0,0,0,6.51,0.75,0.83
52635208,201807,0,17,10597.4,0,0,1360.4,17,0,135,1360.4,1360.4,0,26687.94,1,-1059.25,0,0,0,24,2.75,-0.23
52503977,201803,0,8,0,0,0,79664.78,8,54,136,79664.78,79664.78,0,2570.67,1,-7702,0,0,0,7.29,6.55,0.49
55309806,201803,0,40,12153,0,0,4653.42,40,0,25,4653.42,4653.42,0,11174.87,1,-318.55,0,0,0,39.45,-1.17,0.06
51365749,201804,1,24,936,109.43,842.39,2550.15,24,16,182,2550.15,2550.15,0,0,1,127.66,0,0,0,16.9,8.11,0.49
78838851,201806,1,16,3185.47,995.47,0,26449.81,16,23,135,4.09,30410.09,0,1317.86,1,0,0,0,0,10.86,3.85,0
55994025,201803,1,9,19750,0,0,662.45,9,0,0,662.45,662.45,0,19750,1,5000,-1,0,0,?,67,?
53681558,201807,0,28,1167.95,2617.98,7836.36,22649.45,28,72,92,22649.45,22649.45,0,853.66,1,-514.18,0,0,0,28.57,-3.36,1.11
52684678,201807,0,46,7127.95,0,506.75,1100333.59,46,52,133,234926.61,1131926.61,0,11909.67,1,487.14,0,1650000,0.52,84.06,8.1,-1.06
52095310,201807,0,26,52.95,9554.18,31706.22,17029.46,26,56,157,0,125000,0,111.62,1,2177.67,0,0,-0.02,30.4,-77.08,-3.43
54944411,201806,1,18,19500,0,0,9802.24,18,39,41,9802.24,9802.24,0,4750,0,6286.31,0,0,0,10.25,0.32,1.43
93745571,201807,1,20,12000,0,0,584848.31,20,46,267,8.05,652008.05,0,3333.33,1,4535.43,0,0,0.06,19.11,9.91,-2.8
91946778,201803,0,99,3306.1,5299.62,12892.34,281708.27,99,70,320,281519.86,287519.86,0,3257.68,1,-512.24,0,0,0,90.47,30.01,-2.37
55451610,201807,1,35,11580.07,0,0,1183.52,35,0,25,1183.52,1183.52,0,0,0,445.39,1,0,0,7.85,0,1.26
53836385,201807,0,25,140.71,6104.99,20340.98,2156.72,25,29,85,2156.72,2156.72,0,7,1,-29.02,0,0,0,23.08,0.14,-1.51
33758272,201804,1,10,8610.99,0,0,11750.54,10,44,241,11750.54,11750.54,0,6593.93,1,14533.82,0,0,0,15.52,0,0.23
77241340,201803,1,12,67071.68,0,0,9317.43,12,0,67,9317.43,9317.43,0,18661.89,1,-7090.63,0,0,0,7.27,-12.5,-0.17
55352882,201806,0,8,1109.2,1109.2,0,42.99,8,24,27,42.99,42.99,0,1052,1,24.7,0,0,0,8.19,-1.59,-0.31
52669710,201806,1,119,2026.05,0,0,9946.92,119,28,92,147.35,10816.35,0,2598.35,1,-718.47,0,0,0,78.77,180.53,6.77
51779541,201807,1,13,0,0,308,636.94,13,15,170,636.94,636.94,0,85.03,0,166.5,1,0,0,11.3,-0.05,1.63
50291777,201805,1,16,2800,0,0,1806.66,19,48,226,1806.66,1806.66,0,616.67,1,-1482.12,0,0,0,13.46,31.12,3.11
93151330,201803,0,15,381.3,3862.93,7147.79,49261.25,15,56,293,49261.25,49261.25,0,251.91,1,49.47,0,0,0,11.5,0,-0.14
52036990,201803,0,240,9827.56,10589.02,31154.19,424613.34,241,57,176,2915.36,544547.36,0,3664.28,1,-265.1,0,0,-0.02,229.06,0.2,-2
1778519,201804,1,10,157421.9,0,0,185865.68,10,67,329,6183.95,356183.95,1,838.11,1,19422.75,0,-218500,-0.11,7.52,545.47,-0.11
50167540,201805,0,29,283.83,6009.35,13921.09,17894.98,29,56,231,0,200000,0,393.3,1,460.31,0,0,0.01,24.89,-2.25,0.77
54857766,201803,1,73,500,7661.87,24608.44,17487.56,73,55,41,10461.35,25461.35,0,926.75,1,463.76,0,-1500000,-0.59,70,212.33,-1.23
92141869,201806,0,95,1129.2,5351.17,18182.33,2362.88,94,40,96,2361.74,2361.74,0,294.22,1,26.7,0,0,0,103.48,-16.41,5.63
51761616,201807,1,25,874.06,0,0,14971.25,25,63,171,0,346000,0,610.07,1,1217.33,0,0,-0.52,20.4,1.8,-0.14
76549177,201805,0,11,68.12,1815.2,5421.09,386.88,11,64,381,386.88,386.88,0,0,1,0,0,0,0,9.97,1.06,0
1065210,201806,1,12,0,2385.52,7156.56,374960.42,12,96,339,374960.42,382960.42,0,9.36,1,-1655.81,0,0,0,10.84,2.12,0.43
51090173,201805,0,12,35.07,6297,12268,5295.85,12,50,193,5295.85,5295.85,0,0,1,198.38,0,0,0,7.84,0,-0.49
54899907,201807,1,136,1616.49,0,0,8444.18,136,33,44,97.36,10097.36,0,0,0,-15.19,0,0,0,114.73,3.97,5.51
40098267,201803,0,19,64.2,3651.08,11043.02,15529.38,19,74,414,15529.38,15529.38,0,21.4,1,59.96,0,0,0,16.75,0.84,-0.06
55507616,201804,1,24,153,3084.6,7132.39,16.44,24,47,20,1.28,1.28,1,166.67,1,186.74,0,0,0,31.87,-13.75,0.69
91219726,201803,0,53,57.6,5743.09,13395.37,238042.71,52,93,379,238042.71,238042.71,0,29.83,1,-371.58,0,0,0,47.49,1,-0.17
1992347,201803,0,62,974.6,2952.42,8091.82,945.22,61,89,227,945.22,945.22,0,494.17,1,-73.14,0,0,0,50.95,1.54,0.54
50569159,201806,1,67,432.96,0,0,412.51,67,37,215,412.51,102121.51,1,1365.68,1,-563.1,0,-340000,0,57.08,424.64,3.83
52038681,201804,0,119,2436,8171.56,22089.2,231338.18,119,53,6,3468.95,239468.95,0,146.67,1,459.96,1,342177,0.67,115.46,12.45,5.6
53984235,201806,1,89,894.6,1179.24,1728.91,178.51,90,18,78,178.51,178.51,0,0,1,-40.05,0,0,0,94.7,0.44,5.8
55329369,201804,1,19,2015,0,0,353.34,20,42,26,353.34,7353.34,1,2015,1,37811,0,-380000,-0.89,31.92,415.09,2.51
90900531,201805,0,6,0,2390.2,8321.95,46336.55,6,92,398,46336.55,46336.55,0,0,1,17.5,0,0,0,5.03,0,-0.26
22536172,201803,1,14,66195.81,327.24,0,1202610.14,14,84,392,1202610.14,1202610.14,0,683.23,1,14766.6,0,0,0,8.4,0.43,-0.4
