Cl_Property_ID,CL_Contract_Price,CL_Transfer_Date,Cl_History_From,Cl_Est_Land_Area,Cl_Equiv_Building_Area,Cl_Floor_Area,Cl_Bedrooms,Cl_Bathrooms,Cl_Car_Spaces,Cl_Garages,Cl_Year_Built,Cl_Materials_In_Roof,Cl_Materials_In_External_Walls,Cl_Materials_In_Floor,Cl_Bond_Amount,Cl_Access_Security_Installed,Cl_Air_Conditioned,Cl_Architectural_Style,Cl_Close_To_Public_Transport,Cl_Condition,Cl_Construction_Type,Cl_Dining_Rooms,Cl_Ensuites,Cl_Family_Rooms,Cl_Fireplace,Cl_Floor_Level_Of_Unit,Cl_Frontage,Cl_Lounge_Rooms,Cl_Street_Frontage_Size,Cl_Games_Rooms,Cl_Kitchens,Cl_Meal_Rooms,Cl_Study_Rooms,Cl_Floor_Levels_Inside_Unit,Cl_On_Main_Road,Cl_Renovated,Cl_Scenic_View,Cl_Swimming_Pool,Cl_Toilets,Cl_Heritage_Flag,CL_Property_Type,CL_Unit_No,CL_Unit_No_Derived,CL_Street_No_Start,CL_Street_No_End,CL_Street_Name,CL_Street_Type,CL_Street_Direction,CL_Suburb,CL_Postcode,CL_State,CL_Land_Area
17692321,485000,31/03/2015,31/03/2015,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,510,?,3,?,Weston,Street,?,Rosehill,2142,NSW,?
14325943,375000,31/08/2013,31/08/2013,3131,?,?,2,2,1,2,?,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,47,?,12,18,Bathurst,Street,?,Liverpool,2170,NSW,?
9866439,385000,27/06/2011,11/04/2011,850,?,?,3,2,2,2,1995,?,?,Carpet Floor,?,Y,?,?,?,?,?,1,1,1,?,?,?,1,?,?,?,?,?,?,?,?,?,Y,?,?,House,?,?,3,?,Koorang,Place,?,Berwick,3806,VIC,850
10410654,405000,18/11/2011,18/11/2011,201,?,?,3,1,1,1,?,?,?,Timber Floor,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,?,?,3,?,Baxter,Court,?,Chelsea,3196,VIC,?
43772599,325000,28/08/2018,27/07/2018,?,?,?,2,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,Unit,5,?,2,?,Golden Palms,Court,?,Ashmore,4214,QLD,?
37527617,251000,1/03/2017,1/03/2017,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,20,?,Myrtleford,Avenue,?,Clyde,3978,VIC,375
5636671,727000,5/09/2018,5/09/2018,2747,?,?,3,1,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,?,House,?,?,53,?,Solomon,Avenue,?,Loganholme,4129,QLD,2747
3414542,408000,6/04/2017,29/03/2017,69,?,?,2,1,1,?,?,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,Unit,2,?,55,?,Bulimba,Street,?,Bulimba,4171,QLD,84
17859772,315000,26/06/2018,26/06/2018,294,?,129,3,2,?,1,2017,colorbond corrugated iron,weatherboard (imitation),?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,1,?,360,?,Eaglehawk,Road,?,California Gully,3556,VIC,?
17651214,191900,31/05/2016,31/05/2016,300,?,?,?,2,1,?,?,Other,Other,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,8,?,Cedarwood,Grove,?,Blair Athol,5084,SA,300
12060327,115000,24/02/2017,24/02/2017,1197,?,?,3,1,?,2,1977,Iron,?,?,?,?,Y,?,?,?,?,1,?,?,?,?,?,1,?,?,1,?,?,?,?,?,?,?,?,?,House,?,?,7,?,Campbell,Court,?,Dumbleyung,6350,WA,1197
15578959,625000,8/06/2011,8/06/2011,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,4,?,6,?,Berry,Street,?,Moama,2731,NSW,310
13412021,250000,30/10/2016,30/10/2016,?,?,?,3,2,2,1,1997,Tile,?,?,?,?,?,?,?,?,?,1,1,1,?,?,?,1,?,1,1,?,?,?,?,?,?,?,?,?,House,?,?,7,?,Yardley,Court,?,Usher,6230,WA,624
6397531,1310000,14/09/2018,14/09/2018,630,?,?,3,1,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,?,House,?,?,8,?,Helmsman,Boulevard,?,St Huberts Island,2257,NSW,664
13342921,0,23/11/2014,23/11/2014,231,?,?,2,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,Unit,6,?,58,60,Ligar,Street,?,Sunbury,3429,VIC,231
6556727,269000,20/08/2012,27/07/2012,864,?,?,3,1,2,2,?,?,?,?,1400,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,?,?,House,?,?,45,?,Glenpark,Street,?,North Mackay,4740,QLD,855
1609224,1130000,24/03/2012,24/03/2012,195,?,?,2,1,?,?,?,?,?,?,3600,?,?,?,Y,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,?,House,?,?,28,?,Boundary,Street,?,Bronte,2024,NSW,196
13920549,210000,3/03/2017,3/03/2017,655,?,146,3,1,?,?,1948,Tile,Brick,?,?,?,?,?,?,?,?,1,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,12,?,Moody,Street,?,Burnie,7320,TAS,655
1790522,1600000,21/10/2013,21/10/2013,641,?,?,4,2,1,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,32,?,the Parapet,?,?,Castlecrag,2068,NSW,632
45879442,471600,18/04/2017,18/04/2017,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,7,?,87,?,Mount,Street,?,Heidelberg,3084,VIC,?
7330350,583000,16/05/2019,16/05/2019,2253,?,182,4,2,2,?,1980,colorbond custom orb,brick,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,?,?,House,?,?,104,?,Shailer,Road,?,Shailer Park,4128,QLD,2253
13818885,2017000,5/03/2012,4/09/2011,795,?,?,3,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,56,?,Electra,Street,?,Williamstown,3016,VIC,787
17045175,129000,6/08/2014,6/08/2014,569,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,16,?,Kirribilli,Crescent,?,Wallan,3756,VIC,569
18194633,662000,13/09/2017,13/09/2017,?,?,?,4,2,2,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HOUSE,?,?,57,?,PITCAIRN,STREET,?,EVATT,2617,ACT,?
36630247,507000,16/06/2017,16/06/2017,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,15,?,3,5,Alvena,Street,?,Mentone,3194,VIC,?
10517654,299000,20/05/2011,20/05/2011,751,124,124,3,1,?,2,1978,Tiled,Brick,?,?,?,Y,Convenl,?,Good,?,1,?,1,?,?,?,1,?,?,?,?,1,?,?,?,?,?,?,?,House,?,?,6,?,Rees,Street,?,Sheidow Park,5158,SA,747
17955074,575000,8/07/2015,8/07/2015,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,5,?,41,43,Veron,Street,?,Wentworthville,2145,NSW,?
6270149,470000,5/08/2013,2/08/2013,534,?,?,2,1,2,1,?,?,?,Timber Floor,?,?,?,?,?,?,?,1,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,Y,?,?,Unit,?,?,19,?,Dudley,Road,?,Guildford,2161,NSW,532
16227893,147500,9/07/2013,9/07/2013,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,10,?,Jellett,Drive,?,Deebing Heights,4306,QLD,450
8106882,525000,29/02/2016,29/02/2016,809,?,181,5,2,2,2,2007,Colorbond ,Rendered Brick Veneer,?,?,?,Y,?,?,?,?,1,1,?,?,?,?,?,?,?,?,?,1,?,?,?,Y,?,?,?,House,?,?,84,?,Ross,Street,?,Armidale,2350,NSW,809
3193517,865000,20/10/2012,12/10/2012,895,?,?,4,3,3,2,?,?,?,?,?,?,Y,?,?,?,?,1,1,1,?,?,?,1,?,?,?,?,1,?,?,?,?,Y,?,?,House,?,?,12,?,Lighthouse,Drive,?,Boyne Island,4680,QLD,895
9953498,410000,18/07/2012,18/07/2012,11493,120,120,4,2,2,2,1920,Galvanised Iron,Stone,Slate Floor,?,?,Y,Pconvenl,?,Fair,?,1,1,1,Y,?,88,1,88,?,?,?,?,?,?,?,?,?,1,?,House,?,?,12,?,Erina,Court,?,Lewiston,5501,SA,11520
12617923,520000,3/12/2010,3/12/2010,?,?,74,2,1,1,1,1970,?,?,?,2025,?,Y,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,Y,?,?,?,1,?,Unit,6,?,30,?,Williams,Road,?,Prahran,3181,VIC,?
13147919,590000,19/01/2015,19/01/2015,332,?,115,3,2,1,1,1995,Tile,Brick,?,?,?,Y,?,Y,?,?,1,1,1,?,?,?,1,?,?,1,?,?,?,?,?,?,?,?,?,Unit,3,?,65,67,Central,Road,?,Rossmoyne,6148,WA,332
5554205,304000,7/11/2013,3/11/2013,197,?,196,3,3,1,1,?,?,?,?,?,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,1,Y,?,?,Y,1,?,Unit,39,?,63,?,Olsen,Avenue,?,Labrador,4215,QLD,?
15014711,580000,23/05/2018,23/05/2018,450,?,159,4,2,2,2,2010,UNKNOWN,RENDEREDBRICK,Carpet Floor,1940,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,House,?,?,22,?,Plumer,Street,?,Wellington Point,4160,QLD,450
14958278,718000,8/02/2016,9/12/2015,?,?,?,2,2,?,?,2009,Concrete Tile,Brick,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,Unit,702A,?,1,?,Jack Brabham,Drive,?,Hurstville,2220,NSW,113
7140429,4450000,1/05/2017,1/05/2017,1094,?,?,5,2,1,2,?,?,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,14,?,Hopetoun,Avenue,?,Vaucluse,2030,NSW,1094
1048613,555000,9/05/2013,3/05/2013,668,?,?,3,1,2,1,1975,Concrete Tile,Rendered Brick,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,House,?,?,13,?,Pridham,Street,?,Farrer,2607,ACT,668
13858884,270000,21/03/2012,24/01/2012,520,?,?,3,2,2,2,?,?,?,?,910,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,105,?,Cambridge,Crescent,?,Wyndham Vale,3024,VIC,590
13977424,654000,18/08/2016,18/08/2016,620,?,238,4,3,2,2,2008,Roof Decking,REN,?,?,?,Y,?,?,?,?,?,1,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,5,?,Merlot,Court,?,Hawley Beach,7307,TAS,621
17485100,470000,30/08/2017,29/08/2017,343,?,?,3,2,3,1,?,?,?,?,?,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,?,House,?,?,12,?,Olive,Street,?,Largs Bay,5016,SA,343
13901025,666000,17/05/2011,17/05/2011,?,?,216,4,3,2,1,2002,Galvanised Iron,Brick,Timber Floor,?,?,?,?,?,?,?,?,1,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,3,?,80,82,Hampden,Road,?,Battery Point,7004,TAS,344
3517341,970000,29/01/2018,29/01/2018,909,?,?,3,2,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,71,?,Wedgebill,Parade,?,Burleigh Waters,4220,QLD,909
17631681,252000,1/02/2017,1/02/2017,375,?,204,0,2,2,2,?,Colourbond Roof,Brick Veneer,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,?,House,?,?,10,?,Burnett,Road,?,Brabham,6055,WA,375
6285557,240000,5/04/2013,25/03/2013,751,?,88,3,1,?,?,1920,Other,Other,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,32,?,Ostrom,Street,?,South Lismore,2480,NSW,778
9685624,836000,8/09/2014,8/09/2014,80937,?,244,5,3,4,4,1980,Cement Tile,Brick Veneer,Carpet Floor,?,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,Y,?,?,House,?,?,235,?,Berglund,Road,?,Beaconsfield Upper,3808,VIC,79750
5062630,223000,11/09/2014,9/12/2013,183,?,?,3,1,1,1,?,?,?,?,1280,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,Y,?,?,Unit,26,?,110,?,Johnson,Road,?,Hillcrest,4118,QLD,?
11123940,629000,4/02/2019,27/07/2016,371,?,160,3,1,?,?,1960,Colorbond Metal Deck ,Weatherboard ,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,1,?,15,?,Echuca,Road,?,Greensborough,3088,VIC,371
4994473,420000,20/09/2010,10/09/2010,796,?,?,4,2,1,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,3,?,Martin,Place,?,Helensvale,4212,QLD,796
16052525,298000,24/10/2011,24/10/2011,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,9,?,Freedman,Avenue,?,Williams Landing,3027,VIC,447
15478435,385000,23/04/2014,23/04/2014,210,?,105,3,2,2,2,2011,Tile,Rendered Brick,?,?,?,?,?,?,?,?,1,?,1,?,?,?,1,?,?,1,?,?,?,?,?,?,?,?,?,House,?,?,33,?,Ardara,Bend,?,Butler,6036,WA,210
16962738,410000,20/10/2014,20/10/2014,357,?,128,3,2,1,1,2014,Concrete Tiled,Brick Veneer,Timber Floor,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,24,?,Morgala,Drive,?,Holden Hill,5088,SA,357
13770554,440000,27/09/2016,27/09/2016,244,?,?,3,2,1,1,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,?,?,80B,?,Edwards,Road,?,Werribee,3030,VIC,243
14844338,375000,1/11/2010,29/08/2010,?,?,82,2,2,1,1,2009,Concrete Tile,Cavity Brick,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,10,?,24,28,Reid,Avenue,?,Westmead,2145,NSW,?
13645386,265000,27/07/2016,27/07/2016,63,?,65,2,1,1,1,1981,Tile,Brick,?,1500,?,Y,?,?,?,?,1,?,?,?,?,?,1,?,?,1,?,1,?,?,?,?,Y,1,?,Unit,34,?,390,?,Hector,Street,?,Yokine,6060,WA,63
8225730,435000,15/02/2011,6/02/2011,1513,?,?,4,2,?,2,?,?,?,?,?,?,Y,?,?,?,?,?,1,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,1,?,House,?,?,14,?,Michael,Street,?,Westbrook,4350,QLD,1513
15355361,573000,10/03/2018,10/03/2018,400,?,400,3,2,2,1,?,?,?,Timber Floor,?,?,Y,?,Y,?,?,?,1,?,?,?,?,?,?,?,?,?,?,1,?,?,Y,?,3,?,House,?,?,6,?,Pindaroi,Court,?,Tarneit,3029,VIC,400
9551651,1485000,31/08/2013,31/08/2013,1042,?,?,4,2,2,?,?,?,?,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,Y,?,?,?,?,?,House,?,?,268,?,Balwyn,Road,?,Balwyn North,3104,VIC,1011
1131806,395000,13/11/2018,29/10/2018,136,?,91,2,1,1,1,1992,Concrete Tile,brick  brick veneer,?,1560,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,Unit,3,?,95,?,Weddin,Circuit,?,Palmerston,2913,ACT,2328
3928215,650000,27/06/2016,27/06/2016,710,?,?,6,3,2,2,1990,Other,Other,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,3,?,House,?,?,119,?,Bay,Street,?,Cleveland,4163,QLD,710
4289737,395000,13/07/2017,13/07/2017,848,?,?,4,2,2,2,?,?,?,?,1560,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,5,?,Cooroy,Crescent,?,Deception Bay,4508,QLD,848
3838769,808000,19/05/2014,1/05/2014,931,?,?,5,3,2,2,?,?,?,Carpet Floor,2780,Y,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,11,?,Maroa,Close,?,Chapel Hill,4069,QLD,931
9356859,1455000,14/02/2015,14/02/2015,730,?,?,3,2,2,2,?,?,?,?,?,?,?,?,?,?,?,1,?,1,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,14,?,Duke,Street,?,Ashburton,3147,VIC,727
15817654,280000,6/10/2016,6/10/2016,814,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,8,?,Pope,Street,?,Mount Barker,5251,SA,801
7004712,365000,12/06/2012,6/06/2012,506,?,75,2,1,2,2,1920,Corrugated Metal,Weatherboard,Timber Floor,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,House,?,?,22,?,Louis,Street,?,Redcliffe,4020,QLD,506
14111753,225000,27/02/2013,19/01/2013,589,?,132,3,1,2,2,1938,Imitation Tile,Imitation Weatherboard,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,?,House,?,?,11,?,Watchorn,Street,?,South Launceston,7249,TAS,589
14963350,695000,18/04/2011,20/12/2010,?,?,212,4,2,3,3,2008,?,Rendered Brick External Walls & Concrete Roof Top.,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,806,?,335,?,Wharf,Road,?,Newcastle,2300,NSW,?
5488650,443000,15/09/2014,15/09/2014,323,?,?,3,2,3,1,?,?,?,?,?,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,7A,?,Martina,Street,?,Plumpton,2761,NSW,326
12857828,1260000,31/01/2013,20/01/2013,4047,?,346,5,3,4,4,1960,Cement Tile,Brick Veneer  Weatherboard,Carpet Floor,?,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,House,?,?,11,?,Mckay,Road,?,Rowville,3178,VIC,4047
17153294,275000,15/08/2014,15/08/2014,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,62,?,Cathedral,Avenue,?,Minto,2566,NSW,482
17505208,370000,5/12/2016,5/12/2016,489,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,9,?,Anton,Drive,?,Alfredton,3350,VIC,489
9845569,329000,13/10/2014,25/08/2014,292,?,?,3,2,?,2,?,?,?,Carpet Floor,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,?,?,22A,?,Lilian,Avenue,?,Armadale,6112,WA,292
16807563,315000,20/03/2014,21/02/2014,27900,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,70,?,Cattledog,Court,?,Humpty Doo,836,NT,27900
1424267,1800000,7/08/2015,7/08/2015,1162,?,154,5,3,2,2,1930,Other,Other,?,?,Y,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,26,?,Dunmore,Street,North,Bexley,2207,NSW,354
12760946,395000,2/05/2013,2/05/2013,724,?,?,4,1,2,2,1985,Tile,?,Tiled Floor,?,Y,?,?,?,?,?,1,1,1,?,?,?,1,?,?,1,?,?,?,?,?,?,?,?,?,House,?,?,50,?,Gossamer,Avenue,?,Mirrabooka,6061,WA,724
13655040,285000,11/04/2017,11/04/2017,1013,?,?,4,2,1,1,1995,Iron,?,?,?,?,?,?,?,?,?,1,1,1,?,?,?,1,?,?,1,?,?,?,?,?,?,Y,?,?,House,?,?,29,?,George,Street,?,York,6302,WA,1013
7851230,420000,18/04/2014,18/04/2014,3070,?,?,3,2,2,2,?,?,?,Carpet Floor,?,Y,Y,?,?,?,?,1,1,1,?,1,?,1,?,?,?,?,?,?,?,?,?,Y,1,?,Unit,6,?,7,?,Edgewater,Close,?,Yamba,2464,NSW,264
6443908,850000,28/08/2019,2/08/2017,?,?,172,3,3,1,1,1910,Unsighted,Brick,Carpet Floor,?,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,1,?,?,?,Y,?,?,Unit,319,?,50,?,Macquarie,Street,?,Teneriffe,4005,QLD,192
12162340,407000,10/10/2013,3/10/2013,750,?,?,4,2,2,2,?,?,?,?,1083,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,2,?,Trewin,Court,?,Narre Warren,3805,VIC,760
14461979,1465000,20/04/2016,20/04/2016,202343,?,?,4,2,5,5,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,252,?,Middle Pocket,Road,?,Middle Pocket,2483,NSW,204600
8193273,300000,15/02/2016,15/02/2016,612,?,100,3,1,2,2,1985,Unknown,Hardiplank,Carpet Floor,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,38,?,Muchow,Road,?,Waterford West,4133,QLD,612
4372078,333000,7/10/2015,7/10/2015,657,?,89,4,1,2,4,1977,Concretetiles,Timber,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,19,?,Altola,Street,?,Durack,4077,QLD,657
10964487,505000,20/12/2011,20/12/2011,677,?,?,3,2,1,1,?,Tile,Brick,?,?,?,Y,?,Y,?,?,1,1,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,3,?,Minona,Street,?,Fawkner,3060,VIC,675
17623803,552800,1/05/2017,1/05/2017,?,?,54,2,1,?,?,2016,Metal Deck,Tilt Up Concrete,Timber Floor,?,?,Y,?,?,?,?,?,?,?,?,45,?,?,?,?,?,?,?,?,?,?,Y,Y,?,?,Unit,4510,?,33,?,Rose,Lane,?,Melbourne,3000,VIC,?
9808548,425000,17/10/2018,6/09/2018,740,245,?,4,2,2,?,2003,Tiled,Brick,Carpet Floor,?,Y,Y,Convenl,?,Good,?,1,1,1,?,?,12.1,?,12.1,?,?,?,1,?,?,?,Y,Y,2,?,House,?,?,23,?,Britannia,Parade,?,Hindmarsh Island,5214,SA,740
17743877,0,2/09/2016,2/09/2016,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,507,?,10,?,Atchison,Street,?,St Leonards,2065,NSW,59
2019954,415500,16/05/2012,16/05/2012,557,?,60,2,1,?,?,1975,Concrete Tile,Cavity Brick,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,5,?,50,?,Wills,Road,?,Woolooware,2230,NSW,557
13721841,0,8/02/2012,8/02/2012,1559,?,?,5,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,22,?,Waterloo,Avenue,?,Warburton,3799,VIC,1559
1458868,0,28/04/2012,28/04/2012,721,?,?,3,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,21,?,Ungala,Road,?,Blacksmiths,2281,NSW,715
2711252,455000,27/05/2013,9/03/2013,400,?,?,4,2,2,2,?,?,?,?,?,?,Y,?,?,?,?,1,1,?,?,?,?,1,?,?,?,?,?,?,?,?,?,Y,?,?,House,?,?,3,?,Josh,Court,?,Ashmore,4214,QLD,400
6265052,400000,6/04/2018,6/04/2018,675,?,104,3,1,2,?,1982,Concrete Tile,Brick Veneer,Slab,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,1,?,House,?,?,60,?,Robert Stanley,Drive,?,Mount Warren Park,4207,QLD,675
16307730,360000,23/07/2015,23/07/2015,465,?,118,4,2,?,2,2015,TILE,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,1,?,?,1,1,?,?,?,?,?,?,?,?,House,?,?,26,?,Ashwood,Parkway,?,Lakelands,6180,WA,465
6501305,560000,20/11/2015,20/11/2015,82,?,141,2,2,1,1,?,Iron,Rendered,?,?,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,1,?,?,?,Y,Y,1,?,Unit,6,?,4,?,Portside,Court,?,Noosaville,4566,QLD,?
9903396,860000,17/12/2016,17/12/2016,782,?,?,4,1,2,1,?,?,?,Floorboards,?,?,Y,?,?,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,House,?,?,23,?,Foam,Avenue,?,Blairgowrie,3942,VIC,784
6381849,460000,29/08/2012,15/02/2012,977,?,?,3,2,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,House,?,?,3,?,Gustav,Court,?,Nelly Bay,4819,QLD,965
