Cl_Property_ID,CL_Contract_Price,CL_Transfer_Date,Cl_History_From,Cl_Est_Land_Area,Cl_Equiv_Building_Area,Cl_Floor_Area,Cl_Bedrooms,Cl_Bathrooms,Cl_Car_Spaces,Cl_Garages,Cl_Year_Built,Cl_Materials_In_Roof,Cl_Materials_In_External_Walls,Cl_Materials_In_Floor,Cl_Bond_Amount,Cl_Access_Security_Installed,Cl_Air_Conditioned,Cl_Architectural_Style,Cl_Close_To_Public_Transport,Cl_Condition,Cl_Construction_Type,Cl_Dining_Rooms,Cl_Ensuites,Cl_Family_Rooms,Cl_Fireplace,Cl_Floor_Level_Of_Unit,Cl_Frontage,Cl_Lounge_Rooms,Cl_Street_Frontage_Size,Cl_Games_Rooms,Cl_Kitchens,Cl_Meal_Rooms,Cl_Study_Rooms,Cl_Floor_Levels_Inside_Unit,Cl_On_Main_Road,Cl_Renovated,Cl_Scenic_View,Cl_Swimming_Pool,Cl_Toilets,Cl_Heritage_Flag,CL_Property_Type,CL_Unit_No,CL_Unit_No_Derived,CL_Street_No_Start,CL_Street_No_End,CL_Street_Name,CL_Street_Type,CL_Street_Direction,CL_Suburb,CL_Postcode,CL_State,CL_Land_Area
12515391,390000,9/12/2015,9/12/2015,?,?,104,3,2,2,2,2008,Tile,Brick,?,?,?,Y,?,?,?,?,?,1,1,?,?,?,1,?,?,1,?,?,?,?,?,?,?,?,?,Unit,4,?,6,?,Hillcrest,Road,?,Kewdale,6105,WA,272
12527775,541000,23/11/2012,23/11/2012,690,?,?,3,2,1,?,1978,Tile,Brick,Jarrah Timber Floor,?,Y,Y,?,Y,?,?,1,1,1,Y,?,?,1,?,?,1,?,1,?,?,?,?,?,?,?,House,?,?,32,?,Kensal Green,Way,?,Kingsley,6026,WA,690
12528137,512500,30/01/2012,6/01/2012,680,?,151,4,2,2,2,1981,Tile,Brick,Carpet Floor Slate Floor,?,?,Y,?,?,?,?,1,1,1,?,?,?,1,?,?,1,1,?,?,?,?,?,Y,?,?,House,?,?,182,?,Kingsley,Drive,?,Kingsley,6026,WA,680
12588076,365000,8/02/2019,8/02/2019,707,?,?,3,2,2,2,?,?,Brick Veneer,?,1300,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,3,?,Coastal,Court,?,Portland,3305,VIC,707
12597227,430000,8/05/2019,8/05/2019,951,?,?,3,2,1,2,1977,Tile,Brick,?,?,?,?,?,?,?,?,1,1,?,?,?,?,1,?,?,1,?,?,?,?,?,?,?,2,?,House,?,?,34,?,Anthony,Street,?,Lesmurdie,6076,WA,950
12635567,1150000,9/08/2019,9/08/2019,243,?,140,4,3,2,1,2005,Concrete Tile,Brick Veneer  Rendered Blueboard,?,?,?,Y,Y,Y,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,?,?,House,?,?,194,?,Miller,Street,?,Preston,3072,VIC,243
12646695,380000,15/12/2014,15/12/2014,1031,?,?,3,1,1,?,1978,Tile,Brick Veneer,Carpet Floor,?,?,Y,?,?,?,?,1,?,?,?,?,?,1,?,?,1,?,?,?,?,?,?,?,?,?,House,?,?,29,?,Eacott,Street,?,Mandurah,6210,WA,1031
12716213,266000,8/10/2018,8/10/2018,73,?,76,2,1,1,?,1977,Tile,Brick,?,?,?,?,?,?,?,?,1,?,?,?,?,?,1,?,?,1,?,?,?,Y,?,?,?,?,?,Unit,15,?,441,?,Canning,Highway,?,Melville,6156,WA,73
12719007,362000,19/12/2015,19/12/2015,110,?,?,2,2,1,1,?,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,Unit,4,?,65,?,Thackeray,Road,?,Reservoir,3073,VIC,111
12726404,250000,26/08/2016,26/08/2016,755,?,?,3,1,1,1,1970,Iron,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,1,1,?,?,?,?,?,?,?,?,?,House,?,?,26,?,Snell,Street,?,Merredin,6415,WA,753
12727756,435500,28/03/2015,7/03/2015,574,?,217,4,2,2,2,2005,Tile,Brick,Carpet Floor,1120,?,Y,?,?,?,?,1,1,1,?,?,?,1,?,?,1,1,1,?,?,?,?,?,?,?,House,?,?,15,?,Castle Peak,Vista,?,Merriwa,6030,WA,574
12747144,385000,25/05/2011,25/05/2011,701,?,194,4,2,2,4,2007,Iron,Brick,?,?,?,?,?,?,?,?,?,1,1,?,?,?,1,?,1,1,1,?,?,?,?,?,?,?,?,House,?,?,26,?,Nepean,Turn,?,Millbridge,6232,WA,701
12750992,498000,20/01/2019,20/01/2019,580,?,180,4,2,2,2,1995,Tile,Brick,?,1760,?,Y,?,?,?,?,1,1,1,?,?,?,1,?,1,1,1,?,?,?,?,?,?,2,?,House,?,?,58,?,Fowey,Loop,?,Mindarie,6030,WA,580
12763610,527000,19/05/2018,21/04/2018,179,?,86,2,1,1,1,1990,Other,Other,Carpet Floor,1477,?,Y,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,1,?,House,2,?,356,?,Maroondah,Highway,?,Ringwood,3134,VIC,?
12767740,435000,6/08/2011,7/07/2011,125,?,?,3,1,1,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,3,?,36,?,Reilly,Street,?,Ringwood,3134,VIC,1029
12769215,0,12/01/2015,17/12/2014,681,?,?,4,3,2,2,1970,?,?,?,?,?,Y,?,Y,?,?,1,1,1,?,?,?,1,?,?,?,?,?,?,?,Y,?,?,?,?,House,?,?,8,?,Tania,Court,?,Ringwood,3134,VIC,695
12777682,375000,19/11/2011,19/11/2011,569,?,98,2,1,2,2,1962,Tile,Brick,Carpet Floor Jarrah Timber Floor,?,?,Y,?,?,?,?,?,?,?,?,?,?,1,?,?,1,?,1,?,?,?,?,?,?,?,Unit,?,?,13,?,Croesus,Street,?,Morley,6062,WA,443
12784038,565000,21/10/2015,21/10/2015,801,?,?,4,1,1,2,1969,TILE,Brick,?,?,?,Y,?,?,?,?,1,?,?,?,?,?,1,?,?,1,?,?,?,?,?,?,?,?,?,House,?,?,14,?,Ludlands,Street,?,Morley,6062,WA,801
12799164,1480000,27/12/2013,27/12/2013,742,?,268,3,2,2,2,1981,Tile,?,?,?,?,Y,?,?,?,?,1,1,1,Y,?,?,1,?,?,1,1,?,?,?,?,?,Y,?,?,House,?,?,8,?,Reservoir,Close,?,Mosman Park,6012,WA,742
12799787,1520000,19/06/2014,19/06/2014,474,?,212,3,2,2,2,1983,Iron,Rendered Brick; Timber Weatherboard,Limestone Floor,?,?,Y,?,?,?,?,1,1,1,?,?,?,1,?,?,1,?,?,?,?,?,?,?,?,?,House,?,?,27,?,Solomon,Street,?,Mosman Park,6012,WA,473
12801304,1170000,20/10/2013,20/10/2013,681,?,234,4,2,2,2,1994,Iron,?,Jarrah Timber Floor,?,?,Y,?,?,?,?,1,1,1,?,1,?,1,?,1,1,?,1,?,?,?,?,?,1,?,House,?,?,87A,?,Victoria,Street,?,Mosman Park,6012,WA,681
12805978,1000000,9/04/2016,19/03/2016,491,?,252,5,3,2,2,2005,Concrete Tile,Rendered Brick,Concrete Ground Timber First Floor,?,?,Y,?,?,?,?,?,1,?,Y,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,House,?,?,69A,?,Grandview,Grove,?,Rosanna,3084,VIC,644
12814020,813000,12/07/2012,13/06/2012,556,?,?,2,1,2,2,1954,Tile,Brick  Fibro,Jarrah Timber Floor,1680,?,Y,?,?,?,?,?,?,?,Y,?,?,1,?,?,1,?,?,?,?,Y,Y,?,1,?,House,?,?,98,?,Edinboro,Street,?,Mount Hawthorn,6016,WA,556
12822975,1800000,7/07/2015,7/07/2015,984,?,406,5,3,2,?,1910,TILE,Other,Carpet Floor,?,Y,Y,?,?,?,?,1,1,1,Y,?,?,1,?,?,1,1,1,?,?,?,Y,Y,1,?,House,?,?,39,?,Clifton,Crescent,?,Mount Lawley,6050,WA,984
12847037,888000,17/11/2016,17/11/2016,750,?,?,6,3,2,2,?,Concrete Tile,Brick Veneer,Floorboards,?,?,Y,Y,?,?,?,1,1,1,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,358,?,Dandelion,Drive,?,Rowville,3178,VIC,751
12863773,785000,6/06/2018,6/06/2018,651,?,0,4,2,2,2,1988,Other,Other,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,4,?,Snowgum,Close,?,Rowville,3178,VIC,650
12868766,775000,20/12/2016,20/12/2016,907,?,222,4,2,2,4,?,?,?,?,?,?,Y,?,?,?,?,?,1,?,Y,?,?,1,?,?,?,?,1,?,?,?,?,?,?,?,House,?,?,89,?,Waradgery,Drive,?,Rowville,3178,VIC,907
12884342,2250000,2/12/2017,2/12/2017,910,?,300,4,3,2,?,1950,IRON,Doublebrick,?,?,?,Y,?,?,?,?,?,?,1,?,?,?,1,?,?,1,?,?,?,?,?,?,?,3,?,House,?,?,33,?,Hillway,?,?,Nedlands,6009,WA,911
12927680,620000,21/06/2012,21/06/2012,?,?,91,2,1,2,1,2000,Tile,Brick,Carpet Floor,1960,?,Y,?,?,?,?,1,?,?,?,?,?,1,?,?,1,?,?,?,?,?,?,?,1,?,Unit,4,?,10,?,Doepel,Street,?,North Fremantle,6159,WA,149
12938966,800000,19/07/2016,19/07/2016,615,?,390,4,2,2,2,2006,Concrete Tiled,Brick Veneer Rendered Brick,?,?,Y,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,1,1,?,?,?,?,?,?,House,?,?,22,?,Feathery,Grove,?,Sandhurst,3977,VIC,615
12955506,865000,26/02/2017,26/02/2017,747,?,112,3,1,2,2,1970,Concrete Tile,Brick Veneer,?,1568,?,Y,?,Y,?,?,1,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,Y,1,?,Unit,?,?,92,?,Grayson,Drive,?,Scoresby,3179,VIC,475
12967567,417000,1/05/2014,25/03/2014,528,?,112,3,1,2,?,?,?,?,?,1257,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,64,?,Coolibar,Avenue,?,Seaford,3198,VIC,530
12999261,500000,8/02/2015,8/02/2015,1489,?,?,3,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,92,?,Belgrave-Gembrook,Road,?,Selby,3159,VIC,1433
13021287,565000,30/04/2018,30/04/2018,511,?,186,4,2,2,2,2011,TILE,Brick (Rendered Fa??Ade),?,?,?,?,?,?,?,?,1,1,?,?,?,?,1,?,1,1,?,?,?,?,?,?,Y,?,?,House,?,?,4,?,Higginsville,Parade,?,Pearsall,6065,WA,511
13027951,460000,16/10/2013,4/01/2013,770,?,229,4,2,2,2,1900,Colorbond,Rendered Brick,Timber Floor,?,?,Y,?,?,?,?,1,1,1,Y,?,?,1,?,?,?,?,1,?,?,?,?,?,?,?,House,?,?,24,?,Lightfoot,Street,?,Shepparton,3630,VIC,770
13053069,175000,23/08/2018,23/08/2018,2056,?,?,3,1,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,12,?,Vowles,Street,?,Skipton,3361,VIC,2021
13081946,465000,22/01/2014,22/01/2014,271,?,109,3,1,1,2,1999,Tile,?,Timber Floor,?,Y,Y,?,?,?,?,1,1,?,?,?,?,1,?,?,1,?,?,?,?,?,?,Y,?,?,Unit,10,?,14,?,Stephen,Street,?,Queens Park,6107,WA,271
13098754,100000,12/03/2012,12/03/2012,442,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,House,9,?,70,?,Rodoreda,Crescent,?,Ravenswood,6208,WA,481
13101610,375000,1/09/2011,15/06/2011,145,?,95,2,1,?,?,1900,Corrugated Galvanised Iron,Weatherboard,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,3,?,Little Tribe,Street,?,South Melbourne,3205,VIC,132
13121503,510000,9/06/2016,10/05/2016,424,?,203,4,2,1,1,2008,Tile,Brick Veneer & Rendered Board,?,?,Y,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,House,?,?,23,?,St Johns,Court,?,South Morang,3752,VIC,424
13149538,855000,17/02/2011,17/02/2011,895,?,149,4,2,2,2,1971,Tile,Other,?,?,?,Y,?,?,?,?,1,?,1,?,?,?,1,?,?,1,?,?,?,?,?,?,?,?,?,House,?,?,8,?,Rosalind,Court,?,Rossmoyne,6148,WA,896
13177698,750000,27/09/2017,27/09/2017,460,?,143,3,2,2,2,1948,Iron,Brick,Jarrah Timber Floor,2320,?,Y,?,?,?,?,1,1,1,Y,?,?,1,?,?,1,?,1,?,?,?,Y,?,1,?,House,?,?,64,?,Gildercliffe,Street,?,Scarborough,6019,WA,460
13230029,499000,24/12/2015,24/12/2015,866,?,203,4,2,2,?,2000,Iron,?,?,?,?,?,?,?,?,?,1,?,1,?,?,?,1,?,1,1,1,1,?,?,?,?,Y,?,?,House,?,?,15,?,Ramus,Circle,?,Somerville,6430,WA,866
13239705,150000,23/05/2012,11/06/2011,1056,?,105,3,1,?,3,1950,?,?,Concrete Floor,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,1,?,House,?,?,6,?,Mill,Street,?,St Arnaud,3478,VIC,1140
13241745,173000,1/03/2016,1/03/2016,329,?,?,0,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,House,3,?,13,?,Forrest,Avenue,?,South Bunbury,6230,WA,329
13270433,763000,21/01/2016,16/01/2015,?,?,?,2,2,2,1,?,?,?,?,3050,?,Y,?,Y,?,?,?,2,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,Unit,1,?,48,?,Waterloo,Crescent,?,St Kilda,3182,VIC,240
13281860,626000,26/10/2013,2/10/2013,?,?,?,2,1,2,1,1970,Metal Deck,Brick,?,?,?,?,?,Y,?,?,1,?,?,?,?,?,1,?,?,?,?,?,?,Y,?,?,?,?,?,Unit,2,?,333,?,Orrong,Road,?,St Kilda East,3183,VIC,?
13292949,748000,22/02/2013,22/02/2013,701,?,225,3,2,?,2,2005,Iron,Brick,?,?,?,Y,?,?,?,?,1,2,?,?,?,?,1,?,1,1,?,1,?,?,?,Y,?,?,?,House,?,?,43,?,Pateman,Place,?,South Yunderup,6208,WA,701
13333013,680000,5/06/2015,5/06/2015,?,?,117,2,1,?,1,2000,Iron,Brick,Blackbutt Timber Floor Carpet Floor,?,?,Y,?,?,?,?,1,1,?,?,?,?,1,?,?,1,?,?,?,?,?,?,?,?,?,Unit,3,?,7,?,Centro,Avenue,?,Subiaco,6008,WA,162
13357308,620000,31/05/2019,24/04/2019,623,?,198,4,2,2,?,2008,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,?,House,?,?,52,?,Watersprite,Boulevard,?,Sunbury,3429,VIC,?
13366273,380000,13/08/2011,13/08/2011,842,?,103,3,1,1,?,1985,Tile,Double,?,920,?,Y,?,?,?,?,1,?,1,?,?,?,1,?,?,1,?,?,?,?,?,?,?,?,?,House,?,?,5,?,Lockyer,Road,?,Tarcoola Beach,6530,WA,842
13395789,560000,22/05/2015,22/05/2015,650,?,158,3,3,2,2,1980,Corr. Galv. Iron,Cedar,?,1733,?,Y,?,?,?,?,?,1,?,Y,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,House,?,?,41,?,Batman,Street,?,Surf Beach,3922,VIC,625
13400554,542000,14/04/2013,14/04/2013,257,?,130,3,2,2,2,1998,Tile,?,?,?,?,Y,?,?,?,?,?,1,1,?,?,?,1,?,?,1,1,?,?,?,?,?,?,?,?,Unit,?,?,44B,?,Hodgson,Street,?,Tuart Hill,6060,WA,257
13425973,300000,12/05/2014,12/05/2014,322,?,?,3,2,1,1,?,?,?,?,1083,?,?,?,?,?,?,?,1,1,?,?,?,1,?,?,?,?,?,?,?,?,?,?,1,?,House,?,?,63,?,Delbridge,Drive,?,Sydenham,3037,VIC,322
13444576,330001,18/01/2015,27/10/2014,333,?,120,3,2,1,2,2006,Concrete Tile,Brick Veneer,?,1347,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,52,?,Edgevale,Way,?,Tarneit,3029,VIC,326
13460932,685000,30/03/2015,30/03/2015,591,?,266,5,3,3,3,2006,Tile,Brick Cavity,Timber Floor,?,Y,Y,?,?,?,?,1,1,1,?,?,?,1,?,?,1,1,?,?,?,?,Y,Y,?,?,House,?,?,22,?,Carpenter,Chase,?,Wanneroo,6065,WA,591
13461693,175000,1/03/2013,1/03/2013,545,?,?,3,2,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,17,?,Baker,Street,?,Tawonga South,3698,VIC,534
13468504,750000,28/07/2016,28/07/2016,643,?,262,4,2,2,2,2014,Concrete,Other,Carpet Floor,?,Y,Y,?,?,?,?,1,1,?,?,?,?,1,?,?,?,?,1,?,?,?,?,Y,1,?,House,?,?,7,?,Mossbury,Court,?,Taylors Hill,3037,VIC,644
13469691,600500,12/12/2015,12/12/2015,731,?,?,4,2,2,2,?,?,?,?,?,Y,Y,?,Y,?,?,1,1,2,Y,?,?,1,?,?,?,?,1,?,?,?,?,?,?,?,House,?,?,44,?,Taylors Hill,Boulevard,?,Taylors Hill,3037,VIC,729
13536334,6700000,26/11/2013,26/11/2013,342,?,342,3,4,4,4,2004,Iron,Brick,?,?,?,?,?,?,?,?,1,3,1,?,2,?,1,?,?,1,1,1,?,?,?,?,Y,?,?,Unit,2,?,2,?,Bellevue,Terrace,?,West Perth,6005,WA,488
13543264,476000,29/11/2014,29/11/2014,520,?,?,4,2,4,2,?,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,?,House,?,?,177,?,Victoria,Drive,?,Thomastown,3074,VIC,520
13595703,187000,3/05/2012,3/05/2012,?,?,?,3,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,1,?,Geographe,Way,?,Withers,6230,WA,693
13611859,540000,18/08/2015,18/08/2015,350,?,?,3,2,1,1,?,?,?,Carpet Floor Concrete Floor Polished Concrete Floor,?,?,?,?,?,?,?,?,1,?,Y,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,House,?,?,11,?,Seamist,Way,?,Torquay,3228,VIC,350
13643434,380000,18/09/2012,18/09/2012,661,?,?,3,3,2,2,?,?,?,?,?,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,House,?,?,8,?,Summerhill,Road,?,Traralgon,3844,VIC,659
13647988,757500,2/12/2013,2/12/2013,425,?,239,4,3,2,2,2003,Tile,Brick,Carpet Floor,?,Y,Y,?,?,?,?,1,1,1,?,?,?,1,?,?,1,?,?,?,?,?,?,?,4,?,House,?,?,162C,?,Moulden,Avenue,?,Yokine,6060,WA,425
13663161,305000,14/05/2013,1/02/2013,819,?,?,3,1,?,2,?,?,?,Timber Floor,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,12,?,Craig,Avenue,?,Tyabb,3913,VIC,819
13685821,1065000,8/09/2018,8/09/2018,585,?,160,4,2,2,2,1965,Concrete Tile,Brick Veneer,?,?,?,?,?,Y,?,?,1,?,1,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,House,?,?,8,?,Lena,Street,?,Viewbank,3084,VIC,587
13686801,470000,30/04/2014,30/04/2014,100,?,?,2,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,Unit,29,?,26,46,Rutherford,Road,?,Viewbank,3084,VIC,?
13754913,765000,14/09/2019,14/09/2019,582,?,?,3,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,2,?,Walpole,Court,?,Watsonia,3087,VIC,?
13756271,566000,19/11/2014,18/11/2014,550,?,?,3,1,2,1,?,?,?,Timber Floor,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,16,?,Michelle,Avenue,?,Watsonia North,3087,VIC,550
13764327,247000,27/11/2015,27/11/2015,602,?,?,3,1,1,1,?,?,?,Carpet Floor,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,29,?,Malmesbury,Street,?,Wendouree,3355,VIC,602
13765444,252500,22/06/2012,22/06/2012,618,?,?,2,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,House,?,?,27,?,Prefect,Street,?,Wendouree,3355,VIC,613
13769385,252500,8/09/2013,6/07/2013,577,?,?,3,1,?,?,?,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,40,?,Coventry,Drive,?,Werribee,3030,VIC,571
13788630,215000,25/08/2018,27/07/2018,1247,?,37,1,1,1,?,1970,Metal Decking,Brick Veneer,Concrete,1173,?,?,?,?,?,?,?,?,?,?,1,?,1,?,?,?,?,?,?,?,?,?,?,?,?,Unit,14,?,13,?,Ormond,Road,?,West Footscray,3012,VIC,?
13808866,2820000,1/03/2017,1/03/2017,1335,?,?,4,4,1,2,?,Tiled,Brick,?,?,?,Y,Y,?,?,?,1,2,?,?,?,?,1,?,?,?,?,1,?,Y,?,?,Y,?,?,House,?,?,874,?,Waverley,Road,?,Wheelers Hill,3150,VIC,1301
13811538,250000,27/04/2016,27/04/2016,553,?,106,3,1,3,2,1980,Cement Tile,Brick Veneer,?,1100,?,Y,?,?,?,?,1,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,1,?,House,?,?,4,?,Atlas,Court,?,Whittington,3219,VIC,558
13833534,370000,31/05/2013,15/02/2012,448,?,?,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,YES,?,?,?,?,?,HOUSE,?,?,296,?,BEECHWORTH,ROAD,?,WODONGA,3690,VIC,672
13861693,298000,15/07/2015,15/07/2015,396,?,104,4,1,1,1,2004,?,?,Carpet Floor,1062,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,House,?,?,18,?,Melliodora,Court,?,Manor Lakes,3024,VIC,396
13862004,312000,30/06/2013,30/06/2013,502,?,?,3,2,2,2,?,?,?,?,1304,?,Y,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,5,?,Mundi,Crescent,?,Manor Lakes,3024,VIC,503
13865811,760000,18/04/2017,18/04/2017,332,?,?,3,2,1,2,?,Tiled,Brick,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,?,House,?,?,19,?,Gallery Gate,Road,?,Yallambie,3085,VIC,332
13897679,0,13/04/2018,13/04/2018,1343,?,189,3,1,2,2,1979,OTHER,OTHER,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,1,?,Park,Drive,?,Ambleside,7310,TAS,1343
13902760,225000,15/09/2011,5/09/2011,754,?,120,4,1,1,2,1987,Galvanised Iron,Concrete Block,Timber Floor,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,House,?,?,26,?,Beaumaris,Avenue,?,Beaumaris,7215,TAS,754
13911600,570000,25/09/2015,12/06/2015,750,?,185,4,2,1,1,2002,Tile,Masonry Brick Veneer,Oak Timber Floor,?,Y,Y,?,?,?,?,?,1,?,?,?,?,1,?,?,?,?,?,?,?,?,Y,?,?,?,House,?,?,28,?,Tahune,Crescent,?,Blackmans Bay,7052,TAS,750
13917995,107500,8/02/2017,8/02/2017,1856,?,68,3,1,?,?,1955,Tar,Weatherboard,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,122,?,Westwood,Street,?,Bridport,7262,TAS,1813
13918246,360000,25/07/2019,25/07/2019,700,?,96,3,1,2,2,1993,Colorbond,Brick Veneer,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,House,?,?,15,?,Bemlena,Place,?,Brighton,7030,TAS,700
13924982,197000,8/05/2015,8/05/2015,645,?,94,3,1,?,?,1958,Galvanised Iron,Imitation Weatherboard,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,4,?,Kalinda,Court,?,Chigwell,7011,TAS,645
13938293,210000,16/02/2016,16/02/2016,673,?,112,3,1,2,2,1952,Tile,Weatherboard,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,1,?,House,?,?,38,?,Ashburner,Street,?,Devonport,7310,TAS,673
13965107,182000,24/03/2016,24/03/2016,800,?,87,2,1,1,?,2005,Colorbond,Cement Sheet Rendered,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,1,?,House,?,?,6,?,Victoria,Street,?,George Town,7253,TAS,800
13967548,279000,13/09/2017,13/09/2017,578,?,130,3,1,1,1,1980,Tile,brick veneer,?,1140,?,?,?,?,?,?,?,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,7,?,Calarie,Court,?,Glenorchy,7010,TAS,578
13967988,0,28/05/2018,24/05/2018,554,?,88,2,1,2,?,1960,asbestos,weatherboard,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,45,?,Continental,Road,?,Glenorchy,7010,TAS,?
13983279,350000,29/02/2012,29/02/2012,756,?,127,3,2,4,1,1967,Galvanised Iron,Masonry Brick,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,1,?,House,?,?,104,?,Elinga,Street,?,Howrah,7018,TAS,756
13984904,340000,9/04/2011,9/04/2011,608,?,127,3,1,1,?,1968,Tile,Masonry Brick Veneer,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,77,?,Tanundal,Street,?,Howrah,7018,TAS,602
13987685,350000,21/10/2011,21/10/2011,171,?,108,3,2,?,1,2008,Colorbond,Cement Sheet Rendered,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,Unit,?,?,2,?,Frank,Street,?,Invermay,7248,TAS,171
13997090,0,15/05/2019,15/05/2019,664,?,120,3,1,1,1,2001,Colorbond,Brick Veneer,Oak Timber Floor,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,House,?,?,58,?,Willowbend,Road,?,Kingston,7050,TAS,664
